7.54600e-84,2.16593e-82,8.93985e-82,9.11387e-82,4.61713e-82,9.51395e-85,2.11735e-82,8.61836e-82,1.08315e-81,1.28652e-81,4.02694e-82,1.31363e-84,1.48181e-82,7.21238e-82,1.11655e-81,1.17147e-81,6.93575e-82,2.85294e-84,1.92548e-82,4.31172e-82,1.09561e-81,1.31677e-81,8.62118e-82,3.83572e-82,3.08220e-84,9.67801e-83,6.25948e-82,9.08972e-82,1.17857e-81,9.33635e-82,4.49212e-82,2.06374e-82,1.13471e-84,1.71755e-82,7.51472e-82,8.26987e-82,8.10464e-82,4.84935e-82,2.04095e-82,1.41254e-84,1.35698e-82,5.04299e-82,7.39207e-82,8.29919e-82,5.26702e-82,4.71788e-82,3.49206e-82,3.79388e-82,1.48686e-82,4.42292e-84,1.31248e-82,4.45038e-82,3.13099e-82,2.23345e-82,2.68949e-82,4.23317e-82,3.13941e-82,1.34533e-83,7.09491e-82,8.45466e-82,5.04556e-82,8.02787e-84,4.03460e-82,1.01507e-81,1.35848e-81,3.04207e-83,4.25341e-82,3.78053e-82,1.14086e-81,1.12034e-82
2.16593e-82,3.87998e-80,3.94107e-80,4.03473e-80,1.52105e-80,3.19325e-83,1.59818e-80,5.63334e-80,5.08475e-80,5.29158e-80,1.43470e-80,5.22199e-83,1.77764e-80,4.89877e-80,6.16310e-80,5.05474e-80,2.68901e-80,1.18652e-82,2.00554e-80,2.64955e-80,6.65257e-80,6.36841e-80,3.50051e-80,1.72628e-80,1.38432e-82,1.24281e-80,4.40489e-80,5.43247e-80,6.06682e-80,3.94019e-80,1.92956e-80,1.00296e-80,5.11892e-83,1.53657e-80,5.04412e-80,4.44407e-80,3.82463e-80,2.28136e-80,9.74575e-81,6.80877e-83,1.16760e-80,3.02791e-80,4.10429e-80,3.84116e-80,2.80794e-80,2.30785e-80,1.58893e-80,1.90829e-80,6.93182e-81,2.36662e-82,9.73954e-81,2.52999e-80,1.51473e-80,1.20723e-80,1.36702e-80,2.17079e-80,1.55032e-80,6.99242e-82,3.54968e-80,4.26883e-80,2.14594e-80,3.76821e-82,1.83214e-80,5.59938e-80,6.84102e-80,1.46078e-81,1.37245e-80,2.43456e-80,6.04281e-80,5.66932e-81
8.93985e-82,3.94107e-80,3.06995e-79,1.42662e-79,9.72558e-80,1.49937e-82,4.78370e-80,1.74992e-79,2.31996e-79,2.44266e-79,7.92071e-80,2.10957e-82,3.45729e-80,1.63820e-79,2.48742e-79,2.30711e-79,1.32973e-79,5.05136e-82,4.75575e-80,9.98886e-80,2.41904e-79,2.82310e-79,1.62696e-79,7.12204e-80,5.63413e-82,2.13499e-80,1.44267e-79,2.03788e-79,2.50571e-79,1.88216e-79,8.64190e-80,4.02747e-80,1.99821e-82,4.13915e-80,1.72998e-79,1.81464e-79,1.64054e-79,9.31818e-80,4.01529e-80,2.02627e-82,3.00406e-80,1.06587e-79,1.63130e-79,1.69502e-79,1.13211e-79,8.87402e-80,6.79427e-80,7.67067e-80,2.83515e-80,8.13252e-82,2.87733e-80,9.92679e-80,6.09667e-80,4.76651e-80,5.26283e-80,8.30733e-80,6.51465e-80,2.41948e-81,1.48988e-79,1.58812e-79,9.23976e-80,1.45773e-81,9.44352e-80,2.10285e-79,2.68140e-79,6.20889e-81,6.50369e-80,8.36904e-80,2.41793e-79,2.34582e-80
9.11387e-82,4.03473e-80,1.42662e-79,3.06210e-79,5.81607e-80,1.80956e-82,3.24366e-80,1.62185e-79,1.87798e-79,2.62895e-79,8.18362e-80,2.12739e-82,2.63990e-80,1.30484e-79,2.17146e-79,2.32996e-79,1.35055e-79,5.36166e-82,3.37363e-80,7.63866e-80,2.15628e-79,2.49815e-79,1.70734e-79,7.19226e-80,5.63997e-82,1.66133e-80,1.10159e-79,1.70139e-79,2.31384e-79,1.81734e-79,8.63944e-80,4.03498e-80,1.92049e-82,2.99358e-80,1.44932e-79,1.59451e-79,1.60325e-79,9.18417e-80,3.92811e-80,2.02898e-82,2.34165e-80,9.28904e-80,1.41098e-79,1.58961e-79,1.04308e-79,8.84066e-80,6.14879e-80,7.22738e-80,2.81209e-80,7.37108e-82,2.38936e-80,9.12517e-80,6.06354e-80,4.30126e-80,4.86883e-80,7.76632e-80,5.87819e-80,2.40035e-81,1.26230e-79,1.52175e-79,9.01709e-80,1.36734e-81,8.12052e-80,2.02762e-79,2.43290e-79,6.34169e-81,7.02612e-80,8.62554e-80,2.21823e-79,2.24755e-80
4.61713e-82,1.52105e-80,9.72558e-80,5.81607e-80,1.70916e-79,-2.19863e-84,1.22616e-80,7.82716e-80,1.13771e-79,1.21248e-79,5.21320e-80,1.22630e-82,1.03771e-80,5.89829e-80,1.09960e-79,1.27592e-79,7.63704e-80,3.03564e-82,1.32073e-80,3.75415e-80,1.01342e-79,1.40503e-79,9.72234e-80,4.29657e-80,3.09453e-82,5.00234e-81,5.34621e-80,7.95233e-80,1.19931e-79,1.03047e-79,4.74117e-80,2.22416e-80,9.84946e-83,1.28178e-80,7.18966e-80,7.71589e-80,8.73929e-80,4.96702e-80,2.17863e-80,1.24256e-82,1.02352e-80,4.17366e-80,7.47994e-80,8.62156e-80,5.66557e-80,4.46053e-80,3.36739e-80,3.80046e-80,1.53760e-80,4.18874e-82,1.08079e-80,4.66311e-80,3.01061e-80,2.20174e-80,2.56129e-80,3.76338e-80,3.31590e-80,1.18828e-81,5.80558e-80,8.13991e-80,4.26144e-80,8.18979e-82,4.53919e-80,9.58770e-80,1.31463e-79,3.02025e-81,3.09436e-80,4.06983e-80,1.09794e-79,1.16492e-80
9.51395e-85,3.19325e-83,1.49937e-82,1.80956e-82,-2.19863e-84,7.46306e-85,3.39407e-83,1.29975e-82,1.89818e-82,2.68252e-82,7.00979e-83,3.05420e-85,1.82863e-83,1.13175e-82,1.88009e-82,2.26728e-82,1.37381e-82,6.40161e-85,3.35130e-83,6.09361e-83,2.05177e-82,2.15568e-82,1.72577e-82,7.49818e-83,6.82516e-85,1.21087e-83,9.47655e-83,1.50130e-82,2.09423e-82,1.85027e-82,8.62783e-83,4.09178e-83,2.82282e-85,2.73624e-83,1.17642e-82,1.44455e-82,1.53160e-82,9.18190e-83,4.03644e-83,3.51106e-85,2.09872e-83,8.42806e-83,1.30090e-82,1.55242e-82,9.91028e-83,8.92315e-83,6.38332e-83,7.16273e-83,2.49514e-83,1.07763e-84,1.91943e-83,7.89056e-83,5.73918e-83,3.98640e-83,4.88932e-83,7.25823e-83,5.36919e-83,2.78220e-84,1.09282e-82,1.56767e-82,8.55045e-83,1.29020e-84,8.79229e-83,1.84126e-82,2.30749e-82,5.67782e-84,9.91558e-83,7.60487e-83,2.19921e-82,2.00658e-83
2.11735e-82,1.59818e-80,4.78370e-80,3.24366e-80,1.22616e-80,3.39407e-83,7.88196e-80,2.21107e-80,5.03414e-80,4.45736e-80,1.21734e-80,5.14119e-83,5.89208e-81,5.37721e-80,5.85167e-80,4.51005e-80,2.36388e-80,1.01245e-82,2.69865e-80,2.63725e-80,6.27810e-80,6.01807e-80,3.09547e-80,1.56558e-80,1.30456e-82,1.13866e-80,3.99435e-80,5.70027e-80,5.57304e-80,3.49959e-80,1.76417e-80,9.14291e-81,4.83465e-83,1.65037e-80,5.00517e-80,4.20774e-80,3.44629e-80,2.05957e-80,9.09103e-81,5.82749e-83,1.20824e-80,3.01150e-80,4.05827e-80,3.70216e-80,2.59600e-80,2.10370e-80,1.59841e-80,1.70883e-80,7.54717e-81,2.15841e-82,9.92995e-81,2.20867e-80,1.40906e-80,1.02414e-80,1.24939e-80,2.02213e-80,1.43167e-80,6.72210e-82,3.30057e-80,3.79063e-80,1.77505e-80,3.11203e-82,2.45575e-80,5.21729e-80,6.55024e-80,1.31983e-81,3.68097e-81,2.19950e-80,5.53985e-80,5.26846e-81
8.61836e-82,5.63334e-80,1.74992e-79,1.62185e-79,7.82716e-80,1.29975e-82,2.21107e-80,5.27695e-79,8.37489e-80,2.49708e-79,6.35903e-80,1.81582e-82,4.11303e-80,1.20489e-79,2.57351e-79,2.07843e-79,1.13779e-79,4.60899e-82,5.10641e-80,1.12574e-79,2.39845e-79,2.71484e-79,1.48281e-79,6.36685e-80,5.30551e-82,2.58932e-80,1.51515e-79,1.94725e-79,2.42510e-79,1.61671e-79,7.92465e-80,3.72366e-80,1.69090e-82,4.19998e-80,1.83000e-79,1.85669e-79,1.53300e-79,8.78086e-80,3.60044e-80,2.03655e-82,3.37203e-80,1.09739e-79,1.59946e-79,1.56826e-79,1.07996e-79,8.54572e-80,6.45899e-80,7.27459e-80,2.57457e-80,7.88770e-82,2.98659e-80,9.38275e-80,5.73720e-80,4.69463e-80,5.33916e-80,7.99764e-80,6.12453e-80,2.42971e-81,1.45761e-79,1.68261e-79,7.97132e-80,1.54761e-81,6.96861e-80,2.08615e-79,2.44673e-79,6.27120e-81,7.20427e-80,8.54679e-80,2.38674e-79,2.41536e-80
1.08315e-81,5.08475e-80,2.31996e-79,1.87798e-79,1.13771e-79,1.89818e-82,5.03414e-80,8.37489e-80,7.61695e-79,8.47170e-80,1.09659e-79,1.96891e-82,3.57787e-80,1.89676e-79,2.19961e-79,3.02382e-79,1.52499e-79,6.25518e-82,4.64309e-80,1.00952e-79,3.00292e-79,3.16224e-79,2.01301e-79,8.48274e-80,6.33585e-82,2.33811e-80,1.50307e-79,2.27257e-79,2.90708e-79,2.20022e-79,1.03904e-79,4.53717e-80,2.29917e-82,4.27257e-80,1.92363e-79,2.05546e-79,1.95323e-79,1.10925e-79,4.56029e-80,2.37403e-82,3.22464e-80,1.21850e-79,1.81817e-79,1.98656e-79,1.30256e-79,1.04466e-79,8.40957e-80,8.69507e-80,3.20740e-80,9.17000e-82,3.35169e-80,1.13929e-79,7.36936e-80,5.11882e-80,6.13214e-80,9.76948e-80,7.06023e-80,2.96569e-81,1.51385e-79,1.97471e-79,1.00128e-79,1.74032e-81,1.17025e-79,2.27094e-79,3.37422e-79,7.40094e-81,8.14711e-80,1.08818e-79,2.68454e-79,2.73609e-80
1.28652e-81,5.29158e-80,2.44266e-79,2.62895e-79,1.21248e-79,2.68252e-82,4.45736e-80,2.49708e-79,8.47170e-80,9.34484e-79,3.14420e-80,4.09333e-82,3.67160e-80,1.78949e-79,3.29368e-79,2.76938e-79,2.10569e-79,7.50087e-82,4.51608e-80,1.10891e-79,3.01633e-79,3.55669e-79,2.49724e-79,1.05400e-79,8.47503e-82,2.25017e-80,1.56738e-79,2.39921e-79,3.27649e-79,2.71590e-79,1.24592e-79,5.83413e-80,2.68139e-82,4.00271e-80,2.06530e-79,2.25678e-79,2.32198e-79,1.30528e-79,5.82377e-80,3.48866e-82,3.17937e-80,1.17056e-79,2.05661e-79,2.32099e-79,1.47029e-79,1.27072e-79,8.98559e-80,1.02317e-79,4.04789e-80,1.14894e-81,3.35090e-80,1.30381e-79,8.75469e-80,6.37023e-80,6.99446e-80,1.10174e-79,8.97925e-80,3.47166e-81,1.73819e-79,2.39105e-79,1.23977e-79,1.82539e-81,1.28851e-79,2.92313e-79,3.46889e-79,8.81090e-81,8.08810e-80,1.08752e-79,3.16955e-79,3.24109e-80
