			Flux (/cm^2/1E21p.o.t/50MeV)
Bin#	Energy (GeV)	numu		anti-numu	nue		anti-nue
---------------------------------------------------------------------------------
41	 2.00- 2.05	3.92e+10	6.89e+09	1.30e+09	3.39e+08
42	 2.05- 2.10	3.65e+10	5.93e+09	1.28e+09	2.96e+08
43	 2.10- 2.15	3.46e+10	6.05e+09	1.28e+09	2.87e+08
44	 2.15- 2.20	3.26e+10	5.89e+09	1.21e+09	3.01e+08
45	 2.20- 2.25	3.06e+10	5.23e+09	1.22e+09	2.94e+08
46	 2.25- 2.30	2.91e+10	5.64e+09	1.18e+09	2.74e+08
47	 2.30- 2.35	2.76e+10	4.77e+09	1.14e+09	2.81e+08
48	 2.35- 2.40	2.69e+10	4.67e+09	1.12e+09	2.50e+08
49	 2.40- 2.45	2.61e+10	5.10e+09	1.13e+09	2.74e+08
50	 2.45- 2.50	2.33e+10	3.69e+09	1.10e+09	2.56e+08
51	 2.50- 2.55	2.31e+10	4.12e+09	1.05e+09	2.46e+08
52	 2.55- 2.60	2.21e+10	3.74e+09	1.01e+09	2.24e+08
53	 2.60- 2.65	2.09e+10	3.70e+09	9.74e+08	2.20e+08
54	 2.65- 2.70	2.08e+10	3.25e+09	9.66e+08	2.22e+08
55	 2.70- 2.75	2.01e+10	3.33e+09	9.41e+08	2.43e+08
56	 2.75- 2.80	1.95e+10	3.12e+09	9.30e+08	2.04e+08
57	 2.80- 2.85	1.87e+10	2.87e+09	8.67e+08	1.97e+08
58	 2.85- 2.90	1.87e+10	2.93e+09	8.47e+08	2.13e+08
59	 2.90- 2.95	1.84e+10	2.89e+09	8.69e+08	2.06e+08
60	 2.95- 3.00	1.76e+10	2.59e+09	8.07e+08	1.93e+08
61	 3.00- 3.05	1.68e+10	2.44e+09	7.73e+08	1.87e+08
62	 3.05- 3.10	1.65e+10	2.74e+09	7.49e+08	1.81e+08
63	 3.10- 3.15	1.70e+10	2.23e+09	7.34e+08	1.81e+08
64	 3.15- 3.20	1.57e+10	2.06e+09	6.79e+08	1.66e+08
65	 3.20- 3.25	1.54e+10	2.08e+09	6.96e+08	1.54e+08
66	 3.25- 3.30	1.46e+10	1.95e+09	6.57e+08	1.50e+08
67	 3.30- 3.35	1.43e+10	1.68e+09	6.07e+08	1.59e+08
68	 3.35- 3.40	1.47e+10	1.69e+09	6.29e+08	1.46e+08
69	 3.40- 3.45	1.39e+10	1.92e+09	6.06e+08	1.46e+08
70	 3.45- 3.50	1.40e+10	1.76e+09	5.66e+08	1.50e+08
71	 3.50- 3.55	1.33e+10	1.73e+09	5.70e+08	1.34e+08
72	 3.55- 3.60	1.33e+10	1.59e+09	5.25e+08	1.40e+08
73	 3.60- 3.65	1.34e+10	1.67e+09	5.20e+08	1.18e+08
74	 3.65- 3.70	1.26e+10	1.50e+09	4.94e+08	1.27e+08
75	 3.70- 3.75	1.28e+10	1.34e+09	4.90e+08	1.21e+08
76	 3.75- 3.80	1.25e+10	1.18e+09	4.53e+08	1.22e+08
77	 3.80- 3.85	1.24e+10	1.36e+09	4.70e+08	1.19e+08
78	 3.85- 3.90	1.19e+10	9.89e+08	4.64e+08	1.13e+08
79	 3.90- 3.95	1.18e+10	1.42e+09	4.16e+08	1.14e+08
80	 3.95- 4.00	1.20e+10	9.79e+08	4.08e+08	1.04e+08
81	 4.00- 4.05	1.12e+10	1.05e+09	4.13e+08	1.09e+08
82	 4.05- 4.10	1.12e+10	1.32e+09	3.72e+08	1.17e+08
83	 4.10- 4.15	1.08e+10	9.47e+08	3.53e+08	9.76e+07
84	 4.15- 4.20	1.06e+10	9.18e+08	3.59e+08	9.15e+07
85	 4.20- 4.25	1.01e+10	1.05e+09	3.45e+08	1.01e+08
86	 4.25- 4.30	9.94e+09	1.10e+09	3.35e+08	8.34e+07
87	 4.30- 4.35	9.88e+09	9.50e+08	3.20e+08	9.33e+07
88	 4.35- 4.40	9.34e+09	1.15e+09	2.93e+08	8.90e+07
89	 4.40- 4.45	8.95e+09	1.05e+09	2.97e+08	7.84e+07
90	 4.45- 4.50	8.88e+09	7.08e+08	2.85e+08	7.95e+07
91	 4.50- 4.55	8.37e+09	8.32e+08	2.82e+08	7.24e+07
92	 4.55- 4.60	8.34e+09	7.94e+08	2.68e+08	7.60e+07
93	 4.60- 4.65	7.83e+09	8.73e+08	2.56e+08	8.07e+07
94	 4.65- 4.70	7.82e+09	8.06e+08	2.49e+08	6.79e+07
95	 4.70- 4.75	7.81e+09	7.61e+08	2.61e+08	6.62e+07
96	 4.75- 4.80	7.50e+09	6.63e+08	2.38e+08	6.81e+07
97	 4.80- 4.85	7.24e+09	6.46e+08	2.41e+08	6.65e+07
98	 4.85- 4.90	7.16e+09	6.10e+08	2.28e+08	6.23e+07
99	 4.90- 4.95	6.78e+09	7.00e+08	2.19e+08	6.05e+07
100	 4.95- 5.00	6.44e+09	6.40e+08	2.33e+08	5.51e+07
101	 5.00- 5.05	6.26e+09	5.10e+08	2.06e+08	6.45e+07
102	 5.05- 5.10	6.25e+09	4.15e+08	2.00e+08	6.49e+07
103	 5.10- 5.15	5.95e+09	6.80e+08	2.03e+08	5.52e+07
104	 5.15- 5.20	5.81e+09	5.79e+08	1.86e+08	5.78e+07
105	 5.20- 5.25	5.45e+09	4.83e+08	1.83e+08	4.86e+07
106	 5.25- 5.30	5.48e+09	4.18e+08	1.83e+08	5.41e+07
107	 5.30- 5.35	5.55e+09	4.57e+08	1.81e+08	5.40e+07
108	 5.35- 5.40	5.17e+09	4.79e+08	1.65e+08	5.47e+07
109	 5.40- 5.45	5.03e+09	3.82e+08	1.70e+08	4.27e+07
110	 5.45- 5.50	4.87e+09	4.85e+08	1.64e+08	4.54e+07
111	 5.50- 5.55	4.55e+09	4.24e+08	1.49e+08	4.18e+07
112	 5.55- 5.60	4.53e+09	2.89e+08	1.62e+08	3.97e+07
113	 5.60- 5.65	4.37e+09	3.26e+08	1.39e+08	3.61e+07
114	 5.65- 5.70	4.36e+09	3.90e+08	1.39e+08	4.06e+07
115	 5.70- 5.75	4.19e+09	3.28e+08	1.33e+08	3.67e+07
116	 5.75- 5.80	4.12e+09	4.01e+08	1.32e+08	3.32e+07
117	 5.80- 5.85	3.96e+09	4.32e+08	1.51e+08	3.33e+07
118	 5.85- 5.90	3.90e+09	3.08e+08	1.17e+08	4.32e+07
119	 5.90- 5.95	3.75e+09	2.92e+08	1.16e+08	3.04e+07
120	 5.95- 6.00	3.58e+09	4.31e+08	1.12e+08	3.49e+07
121	 6.00- 6.05	3.58e+09	3.11e+08	1.09e+08	3.09e+07
122	 6.05- 6.10	3.24e+09	2.10e+08	1.08e+08	2.90e+07
123	 6.10- 6.15	3.47e+09	2.17e+08	1.03e+08	3.38e+07
124	 6.15- 6.20	3.43e+09	2.47e+08	1.06e+08	2.86e+07
125	 6.20- 6.25	3.16e+09	2.35e+08	9.61e+07	3.33e+07
126	 6.25- 6.30	3.07e+09	2.74e+08	1.05e+08	3.09e+07
127	 6.30- 6.35	3.07e+09	3.04e+08	9.18e+07	4.14e+07
128	 6.35- 6.40	3.10e+09	4.38e+08	8.83e+07	2.70e+07
129	 6.40- 6.45	2.96e+09	2.24e+08	7.60e+07	1.90e+07
130	 6.45- 6.50	3.30e+09	2.32e+08	8.78e+07	2.19e+07
131	 6.50- 6.55	2.96e+09	2.16e+08	7.96e+07	1.95e+07
132	 6.55- 6.60	2.95e+09	1.86e+08	8.55e+07	2.61e+07
133	 6.60- 6.65	2.91e+09	3.93e+08	7.82e+07	2.29e+07
134	 6.65- 6.70	2.76e+09	1.64e+08	8.42e+07	2.09e+07
135	 6.70- 6.75	2.68e+09	3.62e+08	6.19e+07	2.42e+07
136	 6.75- 6.80	2.49e+09	1.65e+08	6.79e+07	2.19e+07
137	 6.80- 6.85	2.65e+09	1.63e+08	6.82e+07	2.18e+07
138	 6.85- 6.90	2.68e+09	2.07e+08	7.11e+07	2.16e+07
139	 6.90- 6.95	2.37e+09	1.55e+08	5.90e+07	1.83e+07
140	 6.95- 7.00	2.29e+09	1.70e+08	6.40e+07	2.20e+07
141	 7.00- 7.05	2.40e+09	1.53e+08	6.04e+07	1.44e+07
142	 7.05- 7.10	2.34e+09	2.04e+08	6.27e+07	1.39e+07
143	 7.10- 7.15	2.19e+09	2.98e+08	5.91e+07	1.78e+07
144	 7.15- 7.20	2.25e+09	1.36e+08	5.46e+07	1.66e+07
145	 7.20- 7.25	2.07e+09	2.25e+08	5.48e+07	1.39e+07
146	 7.25- 7.30	2.21e+09	1.39e+08	5.24e+07	1.41e+07
147	 7.30- 7.35	2.14e+09	2.09e+08	5.16e+07	2.02e+07
148	 7.35- 7.40	1.91e+09	1.41e+08	5.24e+07	1.65e+07
149	 7.40- 7.45	2.11e+09	1.26e+08	4.63e+07	1.45e+07
150	 7.45- 7.50	1.84e+09	1.35e+08	4.52e+07	1.50e+07
151	 7.50- 7.55	1.85e+09	2.24e+08	4.46e+07	1.15e+07
152	 7.55- 7.60	1.83e+09	1.76e+08	4.12e+07	1.20e+07
153	 7.60- 7.65	1.81e+09	1.01e+08	4.35e+07	1.12e+07
154	 7.65- 7.70	1.75e+09	1.43e+08	3.72e+07	1.03e+07
155	 7.70- 7.75	1.61e+09	1.25e+08	3.61e+07	1.61e+07
156	 7.75- 7.80	1.69e+09	9.90e+07	3.29e+07	9.34e+06
157	 7.80- 7.85	1.90e+09	9.63e+07	3.49e+07	1.08e+07
158	 7.85- 7.90	1.54e+09	1.03e+08	3.49e+07	1.42e+07
159	 7.90- 7.95	1.66e+09	8.96e+07	3.00e+07	1.00e+07
160	 7.95- 8.00	1.59e+09	9.62e+07	3.06e+07	7.45e+06
161	 8.00- 8.05	1.54e+09	9.63e+07	3.26e+07	1.42e+07
162	 8.05- 8.10	1.68e+09	1.18e+08	2.85e+07	6.98e+06
163	 8.10- 8.15	1.56e+09	8.36e+07	3.21e+07	8.64e+06
164	 8.15- 8.20	1.37e+09	9.88e+07	2.78e+07	1.16e+07
165	 8.20- 8.25	1.44e+09	8.73e+07	2.95e+07	8.89e+06
166	 8.25- 8.30	1.34e+09	7.83e+07	2.49e+07	6.14e+06
167	 8.30- 8.35	1.39e+09	1.92e+08	3.22e+07	3.92e+06
168	 8.35- 8.40	1.28e+09	1.08e+08	2.99e+07	6.26e+06
169	 8.40- 8.45	1.27e+09	6.23e+07	2.52e+07	8.76e+06
170	 8.45- 8.50	1.33e+09	8.84e+07	2.41e+07	7.77e+06
171	 8.50- 8.55	1.16e+09	9.06e+07	2.64e+07	7.58e+06
172	 8.55- 8.60	1.38e+09	1.57e+08	2.05e+07	8.11e+06
173	 8.60- 8.65	1.17e+09	9.48e+07	2.53e+07	1.22e+07
174	 8.65- 8.70	1.19e+09	1.08e+08	2.38e+07	5.82e+06
175	 8.70- 8.75	1.24e+09	8.92e+07	1.76e+07	5.66e+06
176	 8.75- 8.80	1.06e+09	6.85e+07	2.22e+07	6.22e+06
177	 8.80- 8.85	1.05e+09	5.37e+07	2.38e+07	9.23e+06
178	 8.85- 8.90	1.11e+09	4.19e+07	1.68e+07	8.18e+06
179	 8.90- 8.95	1.00e+09	5.71e+07	1.86e+07	5.37e+06
180	 8.95- 9.00	1.02e+09	6.92e+07	2.00e+07	8.31e+06
181	 9.00- 9.05	1.00e+09	7.76e+07	1.52e+07	5.18e+06
182	 9.05- 9.10	1.00e+09	9.15e+07	1.70e+07	1.91e+06
183	 9.10- 9.15	1.03e+09	6.46e+07	2.21e+07	5.19e+06
184	 9.15- 9.20	9.62e+08	5.03e+07	1.10e+07	5.24e+06
185	 9.20- 9.25	8.83e+08	5.51e+07	1.76e+07	4.31e+06
186	 9.25- 9.30	8.58e+08	3.70e+07	1.52e+07	8.65e+06
187	 9.30- 9.35	8.49e+08	6.93e+07	1.17e+07	4.04e+06
188	 9.35- 9.40	7.65e+08	4.72e+07	1.38e+07	4.92e+06
189	 9.40- 9.45	8.46e+08	4.98e+07	1.38e+07	5.46e+06
190	 9.45- 9.50	8.46e+08	4.87e+07	1.55e+07	1.04e+06
191	 9.50- 9.55	7.55e+08	5.95e+07	1.40e+07	3.64e+06
192	 9.55- 9.60	7.81e+08	5.76e+07	8.85e+06	1.47e+06
193	 9.60- 9.65	8.23e+08	4.43e+07	1.52e+07	3.35e+06
194	 9.65- 9.70	7.80e+08	4.40e+07	1.38e+07	2.72e+06
195	 9.70- 9.75	7.14e+08	5.08e+07	1.44e+07	4.41e+06
196	 9.75- 9.80	7.34e+08	6.48e+07	1.14e+07	2.54e+06
197	 9.80- 9.85	7.16e+08	4.88e+07	6.32e+06	2.57e+06
198	 9.85- 9.90	7.04e+08	3.10e+07	1.12e+07	2.24e+06
199	 9.90- 9.95	6.99e+08	4.81e+07	1.11e+07	2.34e+06
200	 9.95-10.00	6.57e+08	2.26e+07	7.81e+06	4.38e+06
201	10.00-11.00	5.28e+08	3.33e+07	8.02e+06	2.36e+06
202	11.00-12.00	3.29e+08	2.09e+07	3.49e+06	9.54e+05
203	12.00-13.00	2.12e+08	9.16e+06	1.38e+06	6.17e+05
204	13.00-14.00	1.32e+08	4.82e+06	7.93e+05	2.35e+05
205	14.00-15.00	8.49e+07	3.69e+06	5.97e+05	2.13e+05
206	15.00-16.00	5.19e+07	1.04e+06	3.30e+04	0.00e+00
207	16.00-17.00	3.34e+07	1.05e+06	9.21e+04	4.78e+03
208	17.00-18.00	2.12e+07	2.12e+05	0.00e+00	0.00e+00
209	18.00-19.00	9.89e+06	0.00e+00	0.00e+00	0.00e+00
210	19.00-20.00	6.01e+06	0.00e+00	0.00e+00	0.00e+00
211	20.00-21.00	1.28e+06	0.00e+00	0.00e+00	0.00e+00
212	21.00-22.00	1.24e+06	0.00e+00	0.00e+00	0.00e+00
213	22.00-23.00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
214	23.00-24.00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
215	24.00-25.00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
216	25.00-26.00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
217	26.00-27.00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
218	27.00-28.00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
219	28.00-29.00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
220	29.00-30.00	0.00e+00	0.00e+00	0.00e+00	0.00e+00
